"lid","reporter","indicator","unit"
83,"Hungary","(m) Construction output (F - NACE Rev. 1)","index real, monthly average, 2000 = 100"
84,"Poland","(m) Construction output (F - NACE Rev. 1)","index real, monthly average, 2000 = 100"
85,"Russia","(m) Construction output (F - NACE Rev. 1)","index real, monthly average, 2000 = 100"
1653,"Slovenia","(m) Construction output (F - NACE Rev. 1)","index real, monthly average, 1997 = 100"
81,"Croatia","(m) Construction output (F - NACE Rev. 1)","index real, monthly average, 1995 = 100"
82,"Czechia","(m) Construction output (F - NACE Rev. 1)","index real, monthly average, 1990 = 100"
86,"Slovakia","(m) Construction output (F - NACE Rev. 1)","index real, monthly average, 1990 = 100"
87,"North Macedonia","(m) Construction output (F - NACE Rev. 1)","index real, December 1998 = 100"
1659,"Czechia","(m) Construction output (F - NACE Rev. 1)","index real, corresponding period of previous year = 100"
144814,"Kosovo","(m) Labour input in industry (BCD - NACE Rev. 2)","index, monthly average, 2020 = 100"
32279,"Hungary","(m) Labour input in industry (BCD - NACE Rev. 2)","index, monthly average, 2015 = 100"
57203,"North Macedonia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, monthly average, 2015 = 100"
32280,"Poland","(m) Labour input in industry (BCD - NACE Rev. 2)","index, monthly average, 2015 = 100"
32281,"Romania","(m) Labour input in industry (BCD - NACE Rev. 2)","index, monthly average, 2015 = 100"
32282,"Slovakia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, monthly average, 2015 = 100"
51731,"Croatia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, monthly average, 2010 = 100"
51732,"Croatia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, previous period = 100"
32283,"Hungary","(m) Labour input in industry (BCD - NACE Rev. 2)","index, previous period = 100"
144815,"Kosovo","(m) Labour input in industry (BCD - NACE Rev. 2)","index, previous period = 100"
57333,"North Macedonia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, previous period = 100"
32284,"Poland","(m) Labour input in industry (BCD - NACE Rev. 2)","index, previous period = 100"
32285,"Romania","(m) Labour input in industry (BCD - NACE Rev. 2)","index, previous period = 100"
32286,"Slovakia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, previous period = 100"
51733,"Croatia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, corresponding period of previous year = 100"
32287,"Hungary","(m) Labour input in industry (BCD - NACE Rev. 2)","index, corresponding period of previous year = 100"
144816,"Kosovo","(m) Labour input in industry (BCD - NACE Rev. 2)","index, corresponding period of previous year = 100"
57334,"North Macedonia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, corresponding period of previous year = 100"
32288,"Poland","(m) Labour input in industry (BCD - NACE Rev. 2)","index, corresponding period of previous year = 100"
32289,"Romania","(m) Labour input in industry (BCD - NACE Rev. 2)","index, corresponding period of previous year = 100"
32290,"Slovakia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, corresponding period of previous year = 100"
51734,"Croatia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, cumulated corresp. period of prev. year= 100"
32291,"Hungary","(m) Labour input in industry (BCD - NACE Rev. 2)","index, cumulated corresp. period of prev. year= 100"
144817,"Kosovo","(m) Labour input in industry (BCD - NACE Rev. 2)","index, cumulated corresp. period of prev. year= 100"
57335,"North Macedonia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, cumulated corresp. period of prev. year= 100"
32292,"Poland","(m) Labour input in industry (BCD - NACE Rev. 2)","index, cumulated corresp. period of prev. year= 100"
32293,"Romania","(m) Labour input in industry (BCD - NACE Rev. 2)","index, cumulated corresp. period of prev. year= 100"
32294,"Slovakia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, cumulated corresp. period of prev. year= 100"
120291,"Kosovo","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2017=100"
79765,"Albania","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32345,"Bulgaria","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32367,"Croatia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32346,"Czechia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32351,"Estonia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32347,"Hungary","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32352,"Latvia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32353,"Lithuania","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
144940,"Moldova","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
145133,"Montenegro","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32348,"Poland","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32354,"Romania","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
145134,"Serbia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32350,"Slovakia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32349,"Slovenia","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
32368,"Turkey","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2015=100"
120286,"Kosovo","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2012 = 100"
120156,"Albania","(m) Labour input in industry (BCD - NACE Rev. 2)","index, quarterly average, 2010 = 100"
120292,"Kosovo","(m) Labour input in industry (BCD - NACE Rev. 2)","index, previous period = 100 (quarterly data)"
144941,"Moldova","(m) Labour input in industry (BCD - NACE Rev. 2)","index, previous period = 100 (quarterly data)"
120293,"Kosovo","(m) Labour input in industry (BCD - NACE Rev. 2)","index, corresponding period of previous year = 100 (quarterly data)"
144942,"Moldova","(m) Labour input in industry (BCD - NACE Rev. 2)","index, corresponding period of previous year = 100 (quarterly data)"
120294,"Kosovo","(m) Labour input in industry (BCD - NACE Rev. 2)","index, cumulated corresp. period of prev. year = 100 (quarterly data)"
144943,"Moldova","(m) Labour input in industry (BCD - NACE Rev. 2)","index, cumulated corresp. period of prev. year = 100 (quarterly data)"
53508,"Slovenia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, monthly average, 2005 = 100"
209,"Croatia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, monthly average, 2000 = 100"
210,"Slovenia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, monthly average, 2000 = 100"
1669,"Croatia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, monthly average, 1995 = 100"
212,"Croatia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, previous period = 100"
1674,"North Macedonia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, previous period = 100"
218,"Slovenia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, previous period = 100"
224,"Croatia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, corresponding period of previous year = 100"
1683,"North Macedonia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, corresponding period of previous year = 100"
230,"Slovenia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, corresponding period of previous year = 100"
236,"Croatia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, cumulated corresp. period of prev. year= 100"
1687,"North Macedonia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, cumulated corresp. period of prev. year= 100"
242,"Slovenia","(m) Labour input in industry (CDE - NACE Rev. 1)","index, cumulated corresp. period of prev. year= 100"
78803,"Albania","(m) Labour input in industry (CDE - NACE Rev. 1)","index, quarterly average, 2005 = 100"
144818,"Kosovo","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, monthly average, 2020 = 100"
104289,"Bosnia and Herzegovina","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, monthly average, 2015 = 100"
32174,"Hungary","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, monthly average, 2015 = 100"
32175,"Poland","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, monthly average, 2015 = 100"
51735,"Croatia","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, monthly average, 2010 = 100"
51736,"Croatia","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, previous period = 100"
32266,"Hungary","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, previous period = 100"
32267,"Poland","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, previous period = 100"
51737,"Croatia","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, corresponding period of previous year = 100"
32270,"Hungary","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, corresponding period of previous year = 100"
32271,"Poland","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, corresponding period of previous year = 100"
51738,"Croatia","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, cumulated corresp. period of prev. year = 100"
32274,"Hungary","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, cumulated corresp. period of prev. year = 100"
32275,"Poland","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, cumulated corresp. period of prev. year = 100"
120295,"Kosovo","(m) Labour productivity in industry (BCD - NACE Rev. 2)","index real, quarterly average, 2017=100"
74403,"Croatia","(m) Labour productivity in industry (CDE - NACE Rev. 1)","index real, monthly average, 2000 = 100"
1661,"Slovenia","(m) Labour productivity in industry (CDE - NACE Rev. 1)","index real, monthly average, 2000 = 100"
1684,"Bulgaria","(m) Labour productivity in industry (CDE - NACE Rev. 1)","index real, corresponding period of previous year = 100"
1688,"Bulgaria","(m) Labour productivity in industry (CDE - NACE Rev. 1)","index real, cumulated corresp. period of prev. year = 100"
78804,"Albania","(m) Labour productivity in industry (CDE - NACE Rev. 1)","index real, quarterly average, 2005=100"
32178,"Hungary","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, monthly average, 2005 = 100"
32179,"Poland","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, monthly average, 2005 = 100"
32180,"Romania","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, monthly average, 2005 = 100"
32181,"Slovakia","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, monthly average, 2005 = 100"
32381,"Bulgaria","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32391,"Croatia","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32382,"Czechia","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32383,"Estonia","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32384,"Hungary","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32385,"Latvia","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32386,"Lithuania","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32387,"Poland","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32388,"Romania","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32389,"Slovakia","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32390,"Slovenia","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
32392,"Turkey","(m) Average gross wage bill in industry (BCD - NACE Rev. 2)","index nominal, quarterly average, 2005 = 100"
104290,"Bosnia and Herzegovina","(m) Unit labour cost in industry (BCD - NACE Rev. 2)","index, monthly average, 2015 = 100"
132561,"Hungary","(m) Unit labour cost in industry (BCD - NACE Rev. 2)","index, monthly average, 2015 = 100"
